Episode_reward,Loss,episode
30.0,inf,0
12.0,0.47862666845321655,5
10.0,0.5809901356697083,10
8.0,1.5168644189834595,15
10.0,6.394465446472168,20
11.0,5.444173336029053,25
11.0,6.27878999710083,30
11.0,6.766901969909668,35
10.0,0.267914354801178,40
27.0,0.7681541442871094,45
12.0,1.126452922821045,50
21.0,2.1125664710998535,55
13.0,1.1672120094299316,60
12.0,0.19179925322532654,65
28.0,1.5655790567398071,70
37.0,3.6122264862060547,75
25.0,0.4315088093280792,80
44.0,3.3004751205444336,85
54.0,3.665844440460205,90
43.0,0.26683512330055237,95
36.0,5.318463325500488,100
103.0,3.0524964332580566,105
50.0,1.7247264385223389,110
22.0,9.666183471679688,115
67.0,1.6773548126220703,120
141.0,0.22905239462852478,125
83.0,0.1352100670337677,130
98.0,0.08889307826757431,135
176.0,0.026787875220179558,140
150.0,0.06743741035461426,145
200.0,0.04945575073361397,150
200.0,0.026455968618392944,155
200.0,4.038379192352295,160
200.0,0.051251500844955444,165
200.0,0.018056631088256836,170
200.0,6.713091850280762,175
200.0,0.023181792348623276,180
200.0,4.3332624435424805,185
166.0,0.02410086989402771,190
200.0,0.11829394102096558,195
200.0,0.02812301553785801,200
96.0,2.3146820068359375,205
87.0,0.07561161369085312,210
121.0,0.11904805898666382,215
182.0,3.8535306453704834,220
159.0,0.8626901507377625,225
160.0,0.06850502640008926,230
194.0,0.04625943303108215,235
200.0,0.06545911729335785,240
200.0,0.02540893666446209,245
145.0,0.04876522347331047,250
200.0,0.0599154457449913,255
35.0,0.05168953537940979,260
200.0,0.04558023437857628,265
200.0,0.029182441532611847,270
200.0,2.2100436687469482,275
200.0,0.051673658192157745,280
200.0,4.435661792755127,285
200.0,0.043758101761341095,290
200.0,0.03457247465848923,295
200.0,0.019870392978191376,300
200.0,0.019909145310521126,305
9.0,0.1150365024805069,310
200.0,0.07036980986595154,315
71.0,0.05771002918481827,320
200.0,0.09849052131175995,325
200.0,0.045551616698503494,330
137.0,0.06604130566120148,335
11.0,0.09229154139757156,340
200.0,3.8334453105926514,345
200.0,0.02100004069507122,350
171.0,0.02557738684117794,355
200.0,5.395693302154541,360
200.0,0.021021392196416855,365
200.0,4.131258010864258,370
200.0,0.03307604417204857,375
172.0,0.059052661061286926,380
200.0,0.04051003232598305,385
200.0,0.018864136189222336,390
200.0,0.05375618487596512,395
39.0,0.0699274092912674,400
200.0,1.667770266532898,405
200.0,0.09974359720945358,410
155.0,4.035706520080566,415
157.0,0.07855170220136642,420
200.0,0.028804700821638107,425
162.0,1.9383234977722168,430
155.0,0.02189595438539982,435
200.0,0.014903474599123001,440
200.0,0.07733364403247833,445
187.0,0.022851835936307907,450
178.0,0.018380625173449516,455
131.0,0.04312446713447571,460
11.0,0.017067477107048035,465
200.0,0.07996176183223724,470
200.0,0.6626131534576416,475
200.0,0.019013769924640656,480
126.0,0.011018311604857445,485
185.0,0.0681515485048294,490
170.0,0.022165827453136444,495
200.0,0.025683466345071793,500
141.0,1.391233205795288,505
127.0,0.07900568842887878,510
200.0,0.13426055014133453,515
200.0,0.04910080507397652,520
200.0,5.457238674163818,525
116.0,0.046407174319028854,530
125.0,0.05579424649477005,535
176.0,0.07973217219114304,540
199.0,0.037510018795728683,545
142.0,0.04629438742995262,550
12.0,0.15213751792907715,555
10.0,0.025547455996274948,560
35.0,0.16393166780471802,565
196.0,0.10191859304904938,570
187.0,0.060145795345306396,575
188.0,0.028432875871658325,580
181.0,1.3723012208938599,585
200.0,0.035072945058345795,590
140.0,4.833233833312988,595
